"id";"nombre";"abreviatura";"urlgob";"url";"facebook";"twitter";"instagram";"linkedin";"youtube";"tiktok"
997;"Municipalidad Distrital Jacobo Hunter ";"MDJH";"/munijacobohunter";"www.gob.pe/munijacobohunter";"www.facebook.com/Municipalidad-Jacobo-Hunter-221782981768803";"";"www.instagram.com/municipalidad_hunter/";"";"www.youtube.com/channel/UC7g-P6e5uLB0n6c4YBId3ug";"www.tiktok.com/@municipalidad_hunter"
998;"Municipalidad Distrital de José Luis Bustamante y Rivero";"MD - JLBYR";"/munibustamante";"www.gob.pe/munibustamante";"www.facebook.com/MuniBustamante/";"";"www.instagram.com/muni.bustamante/";"";"www.youtube.com/channel/UCiH5bkErfFHpbPxGBfpeTyQ";""
999;"Municipalidad Distrital La Joya";"MDLJ";"/munilajoya";"www.gob.pe/munilajoya";"www.facebook.com/munilajoya";"";"";"";"";""
1000;"Municipalidad Distrital Mariano Melgar";"MD - MMELGAR";"/munimarianomelgar";"www.gob.pe/munimarianomelgar";"www.facebook.com/MunicipalidadMarianoMelgar/";"";"";"";"";""
1001;"Municipalidad Distrital de Mollebaya";"MDM";"/munimollebaya";"www.gob.pe/munimollebaya";"www.facebook.com/munimollebaya";"";"";"";"";""
1002;"Municipalidad Distrital de Paucarpata";"MDP";"/munipaucarpata";"www.gob.pe/munipaucarpata";"www.facebook.com/munipaucarpataaqp";"";"";"";"";""
1003;"Municipalidad Distrital de Pocsi";"MDP";"/munipocsi";"www.gob.pe/munipocsi";"www.facebook.com/municipalidaddepocsi/?locale=es_LA";"";"";"";"";""
1004;"Municipalidad Distrital de Sabandia";"MDS";"/munisabandia";"www.gob.pe/munisabandia";"www.facebook.com/munisabandia";"www.twitter.com/MSabandia";"";"";"";""
1005;"Municipalidad Distrital de Sachaca";"MDS";"/munisachaca";"www.gob.pe/munisachaca";"www.facebook.com/MuniVilladeSachaca";"www.twitter.com/MDSachaca";"www.instagram.com/munisachaca";"";"";"www.tiktok.com/@sachacamds"
1006;"Municipalidad Distrital de Santa Rita de Siguas";"MDSRS";"/munisantarita";"www.gob.pe/munisantarita";"www.facebook.com/profile.php?id=100089250845677";"";"";"";"";""
1007;"Municipalidad Distrital de Tiabaya";"MDTiabaya";"/munitiabaya";"www.gob.pe/munitiabaya";"www.facebook.com/Municipalidad-de-Tiabaya-372691816869220";"";"";"";"";""
1008;"Municipalidad Distrital de Uchumayo";"MDU";"/muniuchumayo";"www.gob.pe/muniuchumayo";"www.facebook.com/UchumayoOficial";"";"";"";"";""
1009;"Municipalidad Distrital de Vitor";"MDV";"/munivitor";"www.gob.pe/munivitor";"www.facebook.com/profile.php?id=100082052055271";"";"";"";"";""
1010;"Municipalidad Distrital de Yanahuara";"MDY";"/muniyanahuara";"www.gob.pe/muniyanahuara";"www.facebook.com/muniyanahuara";"www.twitter.com/MYanahuara";"www.instagram.com/municipalidadyanahuara";"";"www.youtube.com/channel/UCA4VlSNhH0OR9hI-gW1zl9w";"www.tiktok.com/@myanahuara"
1011;"Municipalidad Distrital de Yura";"MDY";"/muniyura";"www.gob.pe/muniyura";"www.facebook.com/muniyura";"";"";"";"";""
1012;"Municipalidad Provincial de Camaná";"MPC";"/municamana";"www.gob.pe/municamana";"www.facebook.com/MunideCamana";"";"";"";"www.youtube.com/channel/UCMmQDlHUU0m_GPYgEFMujvg";""
1013;"Municipalidad Distrital de Ocoña";"MDO";"/muniocona";"www.gob.pe/muniocona";"www.facebook.com/Muniocona.gob.pe";"www.twitter.com/muniocona";"www.instagram.com/explore/tags/ocoña/";"";"";""
1014;"Municipalidad Distrital de Acari";"MDA";"/muniacari";"www.gob.pe/muniacari";"www.facebook.com/profile.php?id=100088868336295";"";"";"";"";""
1015;"Municipalidad Distrital de Bella Unión";"MDBU";"/munibellaunion";"www.gob.pe/munibellaunion";"www.facebook.com/profile.php?id=100089311835298";"";"";"";"";""
1016;"Municipalidad Distrital de Chala";"MDCH";"/munichala";"www.gob.pe/munichala";"www.facebook.com/MuniDistritalDeChala";"";"";"";"www.youtube.com/@imagenchala";""
1017;"Municipalidad Distrital de Chaparra";"MDC";"/munichaparra";"www.gob.pe/munichaparra";"www.facebook.com/profile.php?id=61553841491028";"";"";"";"www.youtube.com/channel/UCsuKqbDO19TBF7clEYHK6gg";""
1018;"Municipalidad Distrital de Huanuhuanu";"MDH";"/munihuanuhuanu";"www.gob.pe/munihuanuhuanu";"www.facebook.com/MunicipalidadHuanuhuanu/";"";"";"";"";"www.tiktok.com/@muni_huanuhuanu"
1019;"Municipalidad Provincial de Castilla - Arequipa";"MPC";"/municastilla-arequipa";"www.gob.pe/municastilla-arequipa";"www.facebook.com/municipiocastilla";"";"";"";"";""
1020;"Municipalidad Distrital de Choco";"MDCH";"/munichoco";"www.gob.pe/munichoco";"www.facebook.com/Choco.municipalidad";"";"";"";"";""
1021;"Municipalidad Provincial de San Pablo";"MPSP";"/munisanpablo";"www.gob.pe/munisanpablo";"www.facebook.com/muniprovsanpablo";"";"";"";"";""
1022;"Municipalidad Distrital de Orcopampa";"MDO";"/muniorcopampa";"www.gob.pe/muniorcopampa";"www.facebook.com/Municipalidad.Orcopampa";"";"";"";"";"www.tiktok.com/@munorcopampa"
1023;"Municipalidad Distrital de Pampacolca";"MDP";"/munipampacolca";"www.gob.pe/munipampacolca";"www.facebook.com/profile.php?id=100089193193304";"";"";"";"www.youtube.com/channel/UCet6ohhwLqBvUEsvleir4VQ";""
1024;"Municipalidad Distrital de Tipan";"MDT";"/munitipan";"www.gob.pe/munitipan";"www.facebook.com/muni.tipan";"";"";"";"www.youtube.com/user/TipanCanal";""
1025;"Municipalidad Distrital de Uñon";"MD-UÑON";"/muniunon";"www.gob.pe/muniunon";"www.facebook.com/profile.php?id=100089876804099";"";"";"";"";""
1026;"Municipalidad Distrital de Uraca";"MDU";"/muniuraca";"www.gob.pe/muniuraca";"www.facebook.com/muniuracacorire";"";"";"";"www.youtube.com/channel/UCOOoogCkHwlZNrq_rlOi8RA/featured";""
1027;"Municipalidad Provincial de Caylloma";"MPC";"/municaylloma";"www.gob.pe/municaylloma";"www.facebook.com/colcaaldia/";"";"";"";"";""
1028;"Municipalidad Distrital de Lluta";"MDLL";"/munilluta";"www.gob.pe/munilluta";"www.facebook.com/Municipalidad-Distrital-de-LLuta-gestión-2019-2022-102028074753751/";"";"";"";"";""
1029;"Municipalidad Distrital de Majes";"MDM";"/munimajes";"www.gob.pe/munimajes";"www.facebook.com/munidemajes/?ref=pages_you_manage";"www.twitter.com/mdmajes";"www.instagram.com/municipalidaddemajes";"";"www.youtube.com/channel/UCjLqTLv5x-waSlJVCI0K6gg";"www.tiktok.com/@munimajes"
1030;"Municipalidad Distrital de San Antonio de Chuca";"MDSACH";"/munisanantoniodechuca";"www.gob.pe/munisanantoniodechuca";"www.facebook.com/profile.php?id=100094872497951";"";"";"";"";""
1031;"Municipalidad Distrital de Andaray";"MDA";"/muniandaray";"www.gob.pe/muniandaray";"www.facebook.com/Municipalidad-Distrital-de-Andaray-299859814055463/";"";"";"";"";""
1032;"Municipalidad Distrital de Dean Valdivia";"MDDV";"/munideanvaldivia";"www.gob.pe/munideanvaldivia";"www.facebook.com/profile.php?id=100088899413546";"";"";"";"";""
1033;"Municipalidad Distrital de Islay";"MDI";"/muniislay";"www.gob.pe/muniislay";"www.facebook.com/municipalidaddistritaldeislay.matarani";"";"";"";"";"www.tiktok.com/@muni_islay"
1034;"Municipalidad Distrital de Mejia";"MDM";"/munimejia";"www.gob.pe/munimejia";"www.facebook.com/people/Municipalidad-Distrital-de-Mej%C3%ADa/100089886866790/";"";"www.instagram.com/muni_mejia/";"";"";"www.tiktok.com/@muni.mejia"
1035;"Municipalidad Distrital de Punta de Bombón";"MDPB";"/munipuntadebombon";"www.gob.pe/munipuntadebombon";"www.facebook.com/profile.php?id=100089324882417";"";"";"";"";""
1036;"Municipalidad Provincial de Islay";"MPI";"/muniislaymollendo";"www.gob.pe/muniislaymollendo";"www.facebook.com/MunicipalidadProvincialIslay/";"www.twitter.com/Munimollendo";"";"";"www.youtube.com/@municipalidadprovincialdeIslay";"www.tiktok.com/@muni.mollendo.ofi"
1037;"Municipalidad Distrital de Puyca";"MDP";"/munipuyca";"www.gob.pe/munipuyca";"www.facebook.com/profile.php?id=100089301969152";"";"";"";"";""
1038;"Municipalidad Distrital de Toro ";"MDT";"/munitoro";"www.gob.pe/munitoro";"www.facebook.com/profile.php?id=100087574243581";"";"";"";"";""
1039;"Municipalidad Distrital de Chuschi";"MDCH";"/munichuschi";"www.gob.pe/munichuschi";"www.facebook.com/MDCHGestion2023.2026";"";"";"";"www.youtube.com/channel/UCI4z8x1xjhwb3CyA3Dvs1lg";""
1040;"Municipalidad Distrital de Los Morochucos";"MDLM";"/munilosmorochucos";"www.gob.pe/munilosmorochucos";"www.facebook.com/munimorochucos/";"";"";"";"www.youtube.com/watch?v=bKmEff3E20o";""
1041;"Municipalidad Distrital de María Parado de Bellido";"MDMPB";"/munimariaparadodebellido";"www.gob.pe/munimariaparadodebellido";"www.facebook.com/profile.php?id=100089266537014";"";"";"";"";""
1042;"Municipalidad Distrital de Paras";"MDP";"/muniparas";"www.gob.pe/muniparas";"www.facebook.com/profile.php?id=100088767116178";"";"";"";"";""
1043;"Municipalidad Distrital de Totos";"MDT";"/munitotos";"www.gob.pe/munitotos";"www.facebook.com/Municipalidad-Distrital-de-Totos-Gesti%C3%B3n-2023-2026-100550305986956";"";"";"";"";""
1044;"Municipalidad Provincial de Cangallo";"MPC";"/municangallo";"www.gob.pe/municangallo";"www.facebook.com/MuniCangallo20232026";"";"";"";"www.youtube.com/watch?v=4A2uw62x4fU";""
1045;"Municipalidad Distrital de Carmen Alto ";"MDCA";"/municarmenalto";"www.gob.pe/municarmenalto";"www.facebook.com/MunCarmenAlto";"";"www.instagram.com/municarmenalto/";"";"";"www.tiktok.com/@municarmenalto"
1046;"Municipalidad Distrital de Chiara - Huamanga";"MDCH";"/munichiara-huamanga";"www.gob.pe/munichiara-huamanga";"www.facebook.com/MUNICHIARA20232026";"";"";"";"www.youtube.com/@municipalidaddistritaldechiara";""
1047;"Municipalidad Distrital de Jesús Nazareno";"MDJN";"/munijesusnazareno";"www.gob.pe/munijesusnazareno";"www.facebook.com/MunicipalidadDistritalDeJesusNazareno";"www.twitter.com/muni_nazarenas";"www.instagram.com/munijesusnazareno/";"";"www.youtube.com/@municipalidaddistritaldeje2188";""
1048;"Municipalidad Distrital de Ocros";"MDO";"/muniocros-huamanga";"www.gob.pe/muniocros-huamanga";"www.facebook.com/profile.php?id=100089191809821";"";"";"";"";""
1049;"Municipalidad Distrital de Pacaycasa";"MDP";"/munipacaycasa";"www.gob.pe/munipacaycasa";"www.facebook.com/MuniPacaycasa";"";"";"";"";""
1050;"Municipalidad Distrital de Quinua";"MDQ";"/muniquinua";"www.gob.pe/muniquinua";"www.facebook.com//MunicipalidadQuinua";"";"";"";"";""
1051;"Municipalidad Distrital de San Juan Bautista - Ayacucho";"MDSJB";"/munisanjuanbautista-ayacucho";"www.gob.pe/munisanjuanbautista-ayacucho";"www.facebook.com/Municipalidad-Distrital-de-San-Juan-Bautista-Ayacucho-2718522341620081/?hc_ref=ARSPiRPmO_l1Ds_To0zVfjO-Ok80mjah5kr5-1GlSGL_YnNNUh6IOJx2eUjwpjiIVBQ&fref=nf&__tn__=kC-R";"";"www.instagram.com/muni.sanjuanbautista/";"";"";"www.tiktok.com/@munisanjuanbautista"
1052;"Municipalidad Distrital de Santiago de Pischa - MDSP";"MDSP";"/munisantiagodepischa";"www.gob.pe/munisantiagodepischa";"www.facebook.com/profile.php?id=100009193595670";"";"";"";"";""
1053;"Municipalidad Distrital de Tambillo";"MDT";"/munitambillo";"www.gob.pe/munitambillo";"www.facebook.com/MDTambilloOficial";"";"";"";"";""
1054;"Municipalidad Distrital Andrés Avelino Cáceres Dorregaray";"MDAACD";"/muniandresavelinocaceresdorregaray";"www.gob.pe/muniandresavelinocaceresdorregaray";"www.facebook.com/MuniAvelina";"www.twitter.com/MuniAvelina";"www.instagram.com/muniavelina_ayacucho";"www.linkedin.com/company/muniavelina";"www.youtube.com/channel/UCSvslbpSnzEf59Pj3abeK2Q";""
1055;"Municipalidad Provincial de Huamanga";"MPH";"/munihuamanga";"www.gob.pe/munihuamanga";"www.facebook.com/munihuamanga";"www.twitter.com/munihuamanga";"";"";"";""
1056;"Municipalidad Distrital de Carapo";"MDC";"/municarapo";"www.gob.pe/municarapo";"www.facebook.com/municarapo";"";"";"";"";""
1057;"Municipalidad Distrital de Sacsamarca";"MDS";"/munisacsamarca";"www.gob.pe/munisacsamarca";"www.facebook.com/municipalidaddesacsamarca/";"";"";"";"";""
1058;"Municipalidad Distrital de Ayahuanco";"MDA";"/muniayahuanco";"www.gob.pe/muniayahuanco";"www.facebook.com/municipalidaddistritaldeayahuanco";"";"";"";"www.youtube.com/channel/UCNrLWLJ3nBPAz0ML_uXYKWw";""
1059;"Municipalidad Distrital de Huamanguilla";"MHD";"/munihuamanguilla";"www.gob.pe/munihuamanguilla";"www.facebook.com/Muni-Distrital-de-Huamanguilla-686837565084741";"";"";"";"";""
1060;"Municipalidad Distrital de Iguaín";"MDI";"/muniiguain";"www.gob.pe/muniiguain";"www.facebook.com/MunicipalidadDistritalDeIguain2023";"";"";"";"";""
1061;"Municipalidad Distrital de Llochegua";"MDLL";"/munillochegua";"www.gob.pe/munillochegua";"www.facebook.com/munillocheguavraem";"";"";"";"";""
1062;"Municipalidad Distrital de Luricocha";"MDL";"/muniluricocha";"www.gob.pe/muniluricocha";"www.facebook.com/MunicipalidadLuricocha";"www.twitter.com/MLuricocha";"";"";"www.youtube.com/@municipalidaddistritalluri9114";"www.tiktok.com/@muniluricocha"
1063;"Municipalidad Distrital de Sivia";"MDS";"/munisivia";"www.gob.pe/munisivia";"www.facebook.com/profile.php?id=100089198650304";"";"";"";"";""
1064;"Municipalidad Provincial de Huanta";"MPH";"/munihuanta";"www.gob.pe/munihuanta";"www.facebook.com/HuantaFlorece?locale=es_LA";"";"";"";"www.youtube.com/@municipalidaddehuanta5269";""
1065;"Municipalidad Provincial de La Mar";"MPLM";"/munilamar";"www.gob.pe/munilamar";"www.facebook.com/MuniLaMar";"";"";"";"www.youtube.com/channel/UCUWIgV3zAzVCnkyO7sH94ig/featured";""
1066;"Municipalidad Distrital de Anco - La Mar";"MDA-LM";"/munianco-lamar";"www.gob.pe/munianco-lamar";"www.facebook.com/municipalidad.distrital.anco.lamar";"";"";"";"";"www.tiktok.com/@muni_anco_la_mar"
1067;"Municipalidad Distrital de Ayna San Francisco";"MDASF";"/muniayna";"www.gob.pe/muniayna";"www.facebook.com/municipalidadaynasf";"";"www.instagram.com/aynasanfranciscovraem/";"";"www.youtube.com/@MuniAynaSanFrancisco";"www.tiktok.com/@muniaynasanfrancisco"
1068;"Municipalidad Distrital de Chilcas";"MDCH";"/munichilcas";"www.gob.pe/munichilcas";"www.facebook.com/MunicipalidadDistritalDeChilcas";"";"";"";"";""
1069;"Municipalidad Distrital de Chungui";"MDCH";"/munichungui";"www.gob.pe/munichungui";"www.facebook.com/chunguimuni";"";"www.instagram.com/munichungui/";"";"www.youtube.com/@munichungui/featured";"www.tiktok.com/@munichungui"
1070;"Municipalidad Distrital de Samugari";"MDS";"/munisamugari";"www.gob.pe/munisamugari";"www.facebook.com/profile.php?id=100088957455679";"";"";"";"";""
1071;"Municipalidad Distrital de Santa Rosa - Ayacucho";"MDSR";"/munisantarosa-ayacucho";"www.gob.pe/munisantarosa-ayacucho";"www.facebook.com/MunicipalidadDistritaldeSantaRosaVRAEM/";"";"";"";"";""
1072;"Municipalidad Distrital de Tambo - La Mar";"MDT";"/munitambo-lamar";"www.gob.pe/munitambo-lamar";"www.facebook.com/munidetambolamar";"";"";"";"";"www.tiktok.com/@munitambolamar"
1073;"Municipalidad Provincial de Lucanas Puquio";"MPLP";"/munipuquio";"www.gob.pe/munipuquio";"www.facebook.com/profile.php?id=61550918092651&sk=about";"";"";"";"www.youtube.com/channel/UCVcEYw2OLRM1f7EmhiOLEoQ";""
1074;"Municipalidad Distrital de Chaviña";"MDC";"/munichavina";"www.gob.pe/munichavina";"www.facebook.com/MuniChavina";"";"";"";"";""
1076;"Municipalidad Distrital de Ocaña";"MDO";"/muniocana";"www.gob.pe/muniocana";"www.facebook.com//profile.php?id=100090770363666";"";"";"";"";""
1077;"Municipalidad Distrital de Otoca";"MDO";"/muniotoca";"www.gob.pe/muniotoca";"www.facebook.com/p/Municipalidad-Distrital-De-Otoca-100089571156262/";"";"";"";"";""
1078;"Municipalidad Distrital de San Pedro - Lucanas";"MDSP";"/munisanpedro-lucanas";"www.gob.pe/munisanpedro-lucanas";"www.facebook.com/munisanpedrolucanasayacucho";"";"";"";"";""
1079;"Municipalidad Distrital de Chumpi";"MDCH";"/munichumpi";"www.gob.pe/munichumpi";"www.facebook.com/profile.php?id=61555494135921";"";"";"";"";""
1080;"Municipalidad Provincial de Parinacochas";"MPP";"/muniparinacochas";"www.gob.pe/muniparinacochas";"www.facebook.com/people/Municipalidad-Provincial-de-Parinacochas-Coracora/100068863224462/";"";"";"";"";""
1081;"Municipalidad Distrital de Sara Sara";"MDSS";"/munisarasara";"www.gob.pe/munisarasara";"www.facebook.com/municipalidaddistritaldesarasaraquilcata/?_rdc=1&_rdr";"";"";"";"";""
1082;"Municipalidad Provincial de Paúcar del Sara Sara";"MPPSS";"/munipaucardelsarasara";"www.gob.pe/munipaucardelsarasara";"www.facebook.com/municipalidaddepauza/";"";"";"";"www.youtube.com/channel/UCVCU2cHfvG9esY8L6YJytsA";""
1083;"Municipalidad Distrital de San Salvador de Quije";"MDSSQ";"/munisansalvadordequije";"www.gob.pe/munisansalvadordequije";"www.facebook.com/profile.php?id=100090126019357";"";"";"";"";""
1084;"Municipalidad Distrital de Santiago de Paucaray";"MDSP";"/munisantiagodepaucaray";"www.gob.pe/munisantiagodepaucaray";"www.facebook.com/munisantiago.depaucaray.9";"";"";"";"";""
1085;"Municipalidad Distrital de Soras";"MDS";"/munisoras";"www.gob.pe/munisoras";"www.facebook.com/profile.php?id=61556215654071";"";"";"";"";""
1086;"Municipalidad Provincial de Fajardo";"MPF";"/munifajardo";"www.gob.pe/munifajardo";"www.facebook.com/municipalidadprovincialfajardo";"";"www.instagram.com/muni.fajardo/";"";"";"www.tiktok.com/@munifajardo"
1087;"Municipalidad Distrital de Alcamenca";"MDA";"/munialcamenca";"www.gob.pe/munialcamenca";"www.facebook.com/profile.php?id=100075881865136";"";"";"";"";""
1088;"Municipalidad Distrital de Apongo";"MDA";"/muniapongo";"www.gob.pe/muniapongo";"www.facebook.com/pg/Municipalidad-Distrital-de-Apongo-Fajardo-1165603590269267/posts/";"";"";"";"";""
1089;"Municipalidad Distrital de Canaria";"MDC";"/municanaria";"www.gob.pe/municanaria";"www.facebook.com/profile.php?id=100088805033551&locale=es_LA";"";"";"";"";""
1090;"Municipalidad Distrital de Cayara";"MDC";"/municayara";"www.gob.pe/municayara";"www.facebook.com/municayara/";"";"";"";"";""
1091;"Municipalidad Distrital de Huamanquiquia";"MDH";"/munihuamanquiquia";"www.gob.pe/munihuamanquiquia";"www.facebook.com/profile.php?id=100089566534219";"";"";"";"";""
1092;"Municipalidad Distrital de Huancaraylla";"MDH";"/munihuancaraylla";"www.gob.pe/munihuancaraylla";"www.facebook.com/people/Municipalidad-Distrital-de-Huancaraylla-Gesti%C3%B3n-2023-2026/100089363057716/";"";"";"";"";""
1093;"Municipalidad Distrital de Hualla";"MD - Hualla";"/munihualla";"www.gob.pe/munihualla";"www.facebook.com//munihualla.fajardoayacucho";"";"";"";"";""
1094;"Municipalidad Distrital de Sarhua";"MDS";"/munisarhua";"www.gob.pe/munisarhua";"www.facebook.com/municipalidadSarhua";"";"";"";"";""
1095;"Municipalidad Distrital de Vilcanchos";"MDV";"/munivilcanchos";"www.gob.pe/munivilcanchos";"www.facebook.com/profile.php?id=100089032098910";"";"";"";"";""
1096;"Municipalidad Provincial de Vilcas Huamán";"MPVH";"/munivilcashuaman";"www.gob.pe/munivilcashuaman";"www.facebook.com/municipalidadprovincialdevilcashuaman";"";"";"";"";""
1097;"Municipalidad Distrital de Concepción";"MDC";"/municoncepcion";"www.gob.pe/municoncepcion";"www.facebook.com/concepcion.vilcas";"";"";"";"";""
1098;"Municipalidad Distrital de Independencia - Ayacucho";"MDI";"/muniindependencia-ayacucho";"www.gob.pe/muniindependencia-ayacucho";"www.facebook.com/MDINDEPENDENCIA";"";"";"";"";""
1099;"Municipalidad Distrital de Cachachi";"MDC";"/municachachi";"www.gob.pe/municachachi";"www.facebook.com/MuniDeCachachi";"";"";"";"";""
1100;"Municipalidad Distrital de Condebamba";"MDC";"/municondebamba";"www.gob.pe/municondebamba";"www.facebook.com/profile.php?id=61552193966592";"";"www.instagram.com/municondebamba";"";"www.youtube.com/channel/UCBBlN2JwnxmeugdaS-OzptA";"www.tiktok.com/@municipalidadcondebamba"
1101;"Municipalidad Distrital de Sitacocha";"MDS";"/munisitacocha";"www.gob.pe/munisitacocha";"www.facebook.com/munisitacocha";"";"";"";"";""
1102;"Municipalidad Provincial Cajabamba";"MPC";"/municajabamba";"www.gob.pe/municajabamba";"www.facebook.com/municajabamba";"";"www.instagram.com/muni_cajabamba";"";"www.youtube.com/channel/UC7_28aWkNwMYHEv-It17nuw";"www.tiktok.com/@muni.cajabamba"
1103;"Municipalidad Provincial de Cajamarca";"MPC";"/municajamarca";"www.gob.pe/municajamarca";"www.facebook.com/municipalidadcajamarca/";"www.twitter.com/muni_cajamarca";"www.instagram.com/municajamarca/";"";"www.youtube.com/channel/UCZrR7oKdew_9yTFZc8Lhgow";""
1104;"Municipalidad Distrital de Asunción - Cajamarca";"MDA";"/muniasuncion-cajamarca";"www.gob.pe/muniasuncion-cajamarca";"www.facebook.com/muniasuncioncaj";"";"";"";"www.youtube.com/channel/UC44VxxIfL6oLgZcINo9feYA";""
